#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	r_0654	IPS phospholipase C	H2O[er] + inositol-P-ceramide D (C24)[er] => 1D-myo-inositol 1-phosphate[er] + ceramide-4 (C24)[er] + 2 H+[er]	3.1.4.-	YER019W					"kegg.pathway/sce00600;pubmed/11006294;pubmed/18296751;sbo/SBO:0000176"	Sphingolipid metabolism		model.S(602,519) curated (PR #222)		3
	r_0655	IPS phospholipase C	H2O[er] + inositol-P-ceramide D (C26)[er] => 1D-myo-inositol 1-phosphate[er] + ceramide-4 (C26)[er] + 2 H+[er]	3.1.4.-	YER019W					"kegg.pathway/sce00600;pubmed/11006294;pubmed/18296751;sbo/SBO:0000176"	Sphingolipid metabolism		model.S(602,520) curated (PR #222)		3
	r_0656	isoamyl acetate-hydrolyzing esterase	H2O[c] + isoamyl acetate[c] => acetate[c] + H+[c] + isoamylol[c]	3.1.-.-	YOR126C					"bigg.reaction/ACHLE1;metanetx.reaction/MNXR95262;pubmed/10855721;sbo/SBO:0000176"	Complex alcohol metabolism				3
	r_0657	isobutyl acetate-hydrolyzing esterase	H2O[c] + isobutyl acetate[c] => acetate[c] + H+[c] + isobutanol[c]	3.1.-.-	YOR126C					"bigg.reaction/ACHLE2;metanetx.reaction/MNXR95263;pubmed/10855721;sbo/SBO:0000176"	Complex alcohol metabolism				3
	r_0658	isocitrate dehydrogenase (NAD+)	isocitrate[m] + NAD[m] => 2-oxoglutarate[m] + carbon dioxide[m] + NADH[m]	1.1.1.41	YNL037C and YOR136W					"bigg.reaction/ICDHxm;kegg.pathway/sce00020;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R00709;metanetx.reaction/MNXR100782;pubmed/1644826;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0659	isocitrate dehydrogenase (NADP)	isocitrate[c] + NADP(+)[c] <=> 2-oxoglutarate[c] + carbon dioxide[c] + NADPH[c]	1.1.1.42	YLR174W					"bigg.reaction/ICDHyr;kegg.pathway/sce00020;kegg.pathway/sce00480;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.pathway/sce04146;kegg.reaction/R00267;metanetx.reaction/MNXR100781;pubmed/9175438;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0661	isocitrate dehydrogenase (NADP+), peroxisomal	isocitrate[p] + NADP(+)[p] => 2-oxoglutarate[p] + carbon dioxide[p] + NADPH[p]	1.1.1.42	YNL009W					"bigg.reaction/ICDHyp;kegg.pathway/sce00020;kegg.pathway/sce00480;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.pathway/sce04146;kegg.reaction/R00267;metanetx.reaction/MNXR100781;pubmed/9175438;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0662	isocitrate lyase	isocitrate[c] => glyoxylate[c] + succinate[c]	"4.1.3.1;4.1.3.30"	YER065C					"bigg.reaction/ICL;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01200;kegg.reaction/R00479;metanetx.reaction/MNXR100789;sbo/SBO:0000176"	Glyoxylate and dicarboxylate metabolism				2
	r_0663	isoleucine transaminase	2-oxoglutarate[c] + L-isoleucine[c] <=> (S)-3-methyl-2-oxopentanoate[c] + L-glutamate[c]	2.6.1.42	YJR148W					"bigg.reaction/ILETA;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R02199;metanetx.reaction/MNXR96228;pubmed/8798704;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0664	isoleucine transaminase	2-oxoglutarate[m] + L-isoleucine[m] <=> (S)-3-methyl-2-oxopentanoate[m] + L-glutamate[m]	2.6.1.42	YHR208W					"bigg.reaction/ILETAm;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R02199;metanetx.reaction/MNXR96228;pubmed/8798704;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0665	isoleucyl-tRNA synthetase	ATP[c] + L-isoleucine[c] + tRNA(Ile)[c] => AMP[c] + diphosphate[c] + Ile-tRNA(Ile)[c]	6.1.1.5	YBL076C					"bigg.reaction/ILETRS;kegg.pathway/sce00970;kegg.reaction/R03656;metanetx.reaction/MNXR100820;pubmed/7619074;sbo/SBO:0000176"	tRNA metabolism				3
	r_0666	isoleucyl-tRNA synthetase	ATP[m] + L-isoleucine[m] + tRNA(Ile)[m] => AMP[m] + diphosphate[m] + Ile-tRNA(Ile)[m]	6.1.1.5	YPL040C					"bigg.reaction/ILETRSm;kegg.pathway/sce00970;kegg.reaction/R03656;metanetx.reaction/MNXR100820;pubmed/7607232;sbo/SBO:0000176"	tRNA metabolism				3
	r_0667	isopentenyl-diphosphate D-isomerase	isopentenyl diphosphate[c] <=> prenyl diphosphate(3-)[c]	5.3.3.2	YPL117C					"bigg.reaction/IPDDI;kegg.pathway/sce00900;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.reaction/R01123;metanetx.reaction/MNXR100796;sbo/SBO:0000176"	Terpenoid backbone biosynthesis				2
	r_0668	itaconate-CoA ligase (ADP-forming)	ATP[m] + coenzyme A[m] + itaconate[m] <=> ADP[m] + itaconyl-CoA[m] + phosphate[m]	6.2.1.5	YGR244C and YOR142W					"bigg.reaction/ITCOALm;kegg.pathway/sce00020;kegg.pathway/sce00640;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.reaction/R02404;metanetx.reaction/MNXR100884;pubmed/9874242;sbo/SBO:0000176"	C5-branched dibasic acid metabolism				3
	r_0669	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)	(S)-2-acetyl-2-hydroxybutanoate[m] + H+[m] + NADPH[m] => (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + NADP(+)[m]	1.1.1.86	YLR355C					"bigg.reaction/KARA2im;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;metanetx.reaction/MNXR100902;pubmed/3027658;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0670	kynureninase	H2O[c] + L-kynurenine[c] => anthranilate[c] + H+[c] + L-alanine[c]	3.7.1.3	YLR231C					"bigg.reaction/KYN;kegg.pathway/sce00380;kegg.reaction/R00987;metanetx.reaction/MNXR100946;pubmed/12062417;sbo/SBO:0000176"	Tryptophan metabolism				3
	r_0671	kynurenine 3-monooxygenase	H+[c] + L-kynurenine[c] + NADPH[c] + oxygen[c] => 3-hydroxy-L-kynurenine[c] + H2O[c] + NADP(+)[c]	1.14.13.9	YBL098W					"bigg.reaction/KYN3OX;kegg.pathway/sce00380;kegg.reaction/R01960;metanetx.reaction/MNXR100947;pubmed/12062417;sbo/SBO:0000176"	Tryptophan metabolism				3
	r_0672	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase	1-pyrroline-3-hydroxy-5-carboxylic acid[m] + 2 H2O[m] + NAD[m] <=> erythro-4-hydroxy-L-glutamic acid[m] + H+[m] + NADH[m]	1.2.1.88	YHR037W					"bigg.reaction/PHCDm;kegg.pathway/sce00250;kegg.pathway/sce00330;kegg.reaction/R04444;metanetx.reaction/MNXR102616;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0673	L-4-hydroxyglutamate semialdehyde dehydrogenase	H2O[m] + L-4-hydroxyglutamic semialdehyde[m] + NAD[m] <=> erythro-4-hydroxy-L-glutamic acid[m] + 2 H+[m] + NADH[m]	1.2.1.88	YHR037W					"bigg.reaction/4HGLSDm;kegg.pathway/sce00250;kegg.pathway/sce00330;kegg.reaction/R05051;metanetx.reaction/MNXR95015;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0674	L-alanine transaminase	2-oxoglutarate[m] + L-alanine[m] <=> L-glutamate[m] + pyruvate[m]	2.6.1.2	YLR089C					"bigg.reaction/ALATA_Lm;kegg.pathway/sce00220;kegg.pathway/sce00250;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R00258;metanetx.reaction/MNXR95698;sbo/SBO:0000176"	Alanine, aspartate and glutamate metabolism				2
	r_0675	L-allo-threonine aldolase	L-allothreonine[c] => acetaldehyde[c] + L-glycine[c]	4.1.2.48	YEL046C					"bigg.reaction/THRA2;kegg.pathway/sce00260;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R06171;metanetx.reaction/MNXR104834;pubmed/9151955;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0676	L-allo-threonine dehydrogenase	L-allothreonine[c] + NADP(+)[c] <=> H+[c] + L-2-amino-3-oxobutanoate[c] + NADPH[c]	1.1.1.381	YMR226C					"bigg.reaction/ATHRDHr;kegg.pathway/sce00240;kegg.pathway/sce00260;kegg.reaction/R10851;metanetx.reaction/MNXR96121;pubmed/12535615;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0678	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c]	"1.2.1.31;1.2.1.95;2.7.8.7"	YBR115C and YGL154C					"bigg.reaction/AASAD1;kegg.pathway/sce00300;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;metanetx.reaction/MNXR95156;pubmed/3928261;sbo/SBO:0000176"	Lysine metabolism				3
	r_0679	L-asparaginase	H2O[c] + L-asparagine[c] => ammonium[c] + L-aspartate[c]	3.5.1.1	YDR321W					"bigg.reaction/ASNN;kegg.pathway/sce00250;kegg.pathway/sce01110;kegg.reaction/R00485;metanetx.reaction/MNXR96056;pubmed/8026756;sbo/SBO:0000176"	Alanine, aspartate and glutamate metabolism				3
	r_0680	L-asparaginase	H2O[e] + L-asparagine[e] => ammonium[e] + L-aspartate[e]	3.5.1.1	YLR155C or YLR157C or YLR158C or YLR160C					"bigg.reaction/ASNNe;kegg.reaction/R00485;metanetx.reaction/MNXR96056;pubmed/3042786;sbo/SBO:0000176"	Alanine, aspartate and glutamate metabolism				3
	r_0681	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[c] + erythro-4-hydroxy-L-glutamic acid[c] => 4-hydroxy-2-oxoglutarate[c] + L-glutamate[c]	2.6.1.1	YLR027C					"bigg.reaction/EHGLAT;kegg.pathway/sce00220;kegg.pathway/sce00250;kegg.pathway/sce00270;kegg.pathway/sce00330;kegg.pathway/sce00350;kegg.pathway/sce00360;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R03266;metanetx.reaction/MNXR97908;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0682	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[m] + erythro-4-hydroxy-L-glutamic acid[m] => 4-hydroxy-2-oxoglutarate[m] + L-glutamate[m]	2.6.1.1	YKL106W					"bigg.reaction/EHGLATm;kegg.pathway/sce00220;kegg.pathway/sce00250;kegg.pathway/sce00270;kegg.pathway/sce00330;kegg.pathway/sce00350;kegg.pathway/sce00360;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R03266;metanetx.reaction/MNXR97908;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0683	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[p] + erythro-4-hydroxy-L-glutamic acid[p] => 4-hydroxy-2-oxoglutarate[p] + L-glutamate[p]	2.6.1.1	YLR027C					"bigg.reaction/EHGLATp;kegg.pathway/sce00220;kegg.pathway/sce00250;kegg.pathway/sce00270;kegg.pathway/sce00330;kegg.pathway/sce00350;kegg.pathway/sce00360;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R03266;metanetx.reaction/MNXR97908;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0687	L-hydroxyproline reductase (NADP)	1-pyrroline-3-hydroxy-5-carboxylic acid[c] + 2 H+[c] + NADPH[c] => NADP(+)[c] + trans-4-hydroxy-L-proline[c]	1.5.1.2	YER023W					"kegg.reaction/R03293;metanetx.reaction/MNXR100699;sbo/SBO:0000176"	Arginine and proline metabolism				2
	r_0688	L-lactaldehyde:NADP+ 1-oxidoreductase	H+[c] + methylglyoxal[c] + NADPH[c] => (S)-lactaldehyde[c] + NADP(+)[c]	"1.1.1.-;1.1.1.21;1.1.1.265;1.1.1.283"	YHR104W or YOL151W					"bigg.reaction/LALDO3;kegg.pathway/sce00040;kegg.pathway/sce00620;kegg.pathway/sce00640;kegg.pathway/sce04011;kegg.reaction/R02260;metanetx.reaction/MNXR101010;pubmed/12722185;sbo/SBO:0000176"	Pyruvate metabolism				3
	r_0689	L-serine deaminase	L-serine[c] => ammonium[c] + pyruvate[c]	"4.3.1.17;4.3.1.19"	YCL064C					"bigg.reaction/SERD_L;kegg.pathway/sce00260;kegg.pathway/sce00270;kegg.pathway/sce00290;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01230;kegg.reaction/R00220;metanetx.reaction/MNXR104339;pubmed/2194168;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0690	L-serine dehydrogenase	L-serine[c] + NADP(+)[c] => H+[c] + L-alpha-formylglycine[c] + NADPH[c]	1.1.1.381	YMR226C					"bigg.reaction/LSERDHr;kegg.pathway/sce00240;kegg.pathway/sce00260;kegg.reaction/R06126;metanetx.reaction/MNXR101242;pubmed/12535615;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0691	L-sorbitol dehydrogenase (L-sorbose-producing)	L-glucitol[c] + NAD[c] => H+[c] + L-sorbose[c] + NADH[c]	1.1.1.14	YJR159W					"bigg.reaction/SBTD_L;kegg.pathway/sce00040;kegg.pathway/sce00051;metanetx.reaction/MNXR104284;sbo/SBO:0000176"	Fructose and mannose metabolism				2
	r_0692	L-threonine deaminase	L-threonine[c] => 2-oxobutanoate[c] + ammonium[c]	"4.3.1.17;4.3.1.19"	YCL064C					"bigg.reaction/THRD_L;kegg.pathway/sce00260;kegg.pathway/sce00270;kegg.pathway/sce00290;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01230;kegg.reaction/R00996;metanetx.reaction/MNXR104714;pubmed/1628804;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0693	L-threonine deaminase	L-threonine[m] => 2-oxobutanoate[m] + ammonium[m]	4.3.1.19	YER086W					"bigg.reaction/THRD_Lm;kegg.pathway/sce00260;kegg.pathway/sce00290;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01230;kegg.reaction/R00996;metanetx.reaction/MNXR104714;pubmed/3289762;sbo/SBO:0000176"	Glycine, serine and threonine metabolism				3
	r_0694	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	L-tryptophan[c] + oxygen[c] => N-formyl-L-kynurenine[c]	1.13.11.52	YJR078W					"bigg.reaction/TRPO2;kegg.pathway/sce00380;kegg.reaction/R00678;metanetx.reaction/MNXR104944;pubmed/12062417;sbo/SBO:0000176"	Tryptophan metabolism				3
	r_0695	L-tyrosine N-formyltransferase	10-formyl-THF[c] + L-tyrosine[c] => H+[c] + N-formyl-L-tyrosine[c] + THF[c]		YDR403W					"bigg.reaction/TYRNFT;metanetx.reaction/MNXR104994;pubmed/8706696;sbo/SBO:0000176"	Tryptophan metabolism				3
	r_0696	lactaldehyde dehydrogenase	(S)-lactaldehyde[c] + H2O[c] + NAD[c] => (S)-lactate[c] + 2 H+[c] + NADH[c]		YOL151W					"bigg.reaction/LCADi;kegg.reaction/R01446;metanetx.reaction/MNXR101018;pubmed/3908097;sbo/SBO:0000176"	Pyruvate metabolism				3
	r_0697	lactoylglutathione lyase	glutathione[c] + methylglyoxal[c] => (R)-S-lactoylglutathione[c]	4.4.1.5	YML004C					"bigg.reaction/LGTHL;kegg.pathway/sce00620;kegg.reaction/R02530;metanetx.reaction/MNXR100355;sbo/SBO:0000176"	Pyruvate metabolism				2
	r_0698	lanosterol synthase	(S)-2,3-epoxysqualene[c] => lanosterol[c]	5.4.99.7	YHR072W					"bigg.reaction/LNSTLS;kegg.pathway/sce00100;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.reaction/R03199;metanetx.reaction/MNXR101117;sbo/SBO:0000176"	Steroid biosynthesis				2
	r_0699	leucine transaminase	2-oxoglutarate[c] + L-leucine[c] <=> 4-methyl-2-oxopentanoate[c] + L-glutamate[c]	2.6.1.42	YJR148W					"bigg.reaction/LEUTA;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01090;metanetx.reaction/MNXR96229;pubmed/9748245;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0700	leucine transaminase	2-oxoglutarate[m] + L-leucine[m] <=> 4-methyl-2-oxopentanoate[m] + L-glutamate[m]	2.6.1.42	YHR208W					"bigg.reaction/LEUTAm;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01090;metanetx.reaction/MNXR96229;pubmed/8798704;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0701	leucyl-tRNA synthetase	ATP[c] + L-leucine[c] + tRNA(Leu)[c] => AMP[c] + diphosphate[c] + Leu-tRNA(Leu)[c]	6.1.1.4	YPL160W					"bigg.reaction/LEUTRS;kegg.pathway/sce00970;kegg.reaction/R03657;metanetx.reaction/MNXR101053;pubmed/9742237;sbo/SBO:0000176"	tRNA metabolism				3
	r_0702	leucyl-tRNA synthetase	ATP[m] + L-leucine[m] + tRNA(Leu)[m] => AMP[m] + diphosphate[m] + Leu-tRNA(Leu)[m]	6.1.1.4	YLR382C					"bigg.reaction/LEUTRSm;kegg.pathway/sce00970;kegg.reaction/R03657;metanetx.reaction/MNXR101053;pubmed/1990003;sbo/SBO:0000176"	tRNA metabolism				3
	r_0703	leukotriene A4 hydrolase	H2O[c] + leukotriene A4[c] <=> (5S,6S)-di-HETE[c]	3.3.2.6	YNL045W					"pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0704	leukotriene A4 hydrolase	H2O[n] + leukotriene A4[n] <=> (5S,6S)-di-HETE[n]	3.3.2.6	YNL045W					"pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0705	leukotriene A4 hydrolase	H2O[c] + leukotriene A4[c] <=> Delta(6)-trans,Delta(8)-cis-leukotriene B4[c]	3.3.2.6	YNL045W					"pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0706	leukotriene A4 hydrolase	H2O[n] + leukotriene A4[n] <=> Delta(6)-trans,Delta(8)-cis-leukotriene B4[n]	3.3.2.6	YNL045W					"pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0707	leukotriene A4 hydrolase	H2O[c] + leukotriene A4[c] <=> leukotriene B4[c]	3.3.2.6	YNL045W					"bigg.reaction/LTA4H;kegg.reaction/R03057;metanetx.reaction/MNXR107919;pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0708	leukotriene A4 hydrolase	H2O[n] + leukotriene A4[n] <=> leukotriene B4[n]	3.3.2.6	YNL045W					"kegg.reaction/R03057;metanetx.reaction/MNXR107919;pubmed/11601994;sbo/SBO:0000176"	Arachidonic acid metabolism				3
	r_0711	lysyl-tRNA synthetase	ATP[c] + L-lysine[c] + tRNA(Lys)[c] => AMP[c] + diphosphate[c] + Lys-tRNA(Lys)[c]	6.1.1.6	YDR037W					"bigg.reaction/LYSTRS;kegg.pathway/sce00970;kegg.reaction/R03658;metanetx.reaction/MNXR101264;pubmed/2903861;sbo/SBO:0000176"	tRNA metabolism				3
	r_0712	lysyl-tRNA synthetase	ATP[m] + L-lysine[m] + tRNA(Lys)[m] => AMP[m] + diphosphate[m] + Lys-tRNA(Lys)[m]	6.1.1.6	YNL073W					"bigg.reaction/LYSTRSm;kegg.pathway/sce00970;kegg.reaction/R03658;metanetx.reaction/MNXR101264;pubmed/2016746;sbo/SBO:0000176"	tRNA metabolism				3
	r_0713	malate dehydrogenase	(S)-malate[m] + NAD[m] <=> H+[m] + NADH[m] + oxaloacetate[m]	1.1.1.37	YKL085W					"bigg.reaction/MDHm;kegg.pathway/sce00020;kegg.pathway/sce00270;kegg.pathway/sce00620;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.reaction/R00342;metanetx.reaction/MNXR101439;pubmed/9175438;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0714	malate dehydrogenase, cytoplasmic	(S)-malate[c] + NAD[c] <=> H+[c] + NADH[c] + oxaloacetate[c]	1.1.1.37	YOL126C					"bigg.reaction/MDH;kegg.pathway/sce00020;kegg.pathway/sce00270;kegg.pathway/sce00620;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.reaction/R00342;metanetx.reaction/MNXR101439;pubmed/11914276;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0715	malate dehydrogenase, peroxisomal	(S)-malate[p] + NAD[p] <=> H+[p] + NADH[p] + oxaloacetate[p]	1.1.1.37	YDL078C					"bigg.reaction/MDHp;kegg.pathway/sce00020;kegg.pathway/sce00270;kegg.pathway/sce00620;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.reaction/R00342;metanetx.reaction/MNXR101439;pubmed/9175438;sbo/SBO:0000176"	Citrate cycle (TCA cycle)				3
	r_0716	malate synthase	acetyl-CoA[c] + glyoxylate[c] + H2O[c] => (S)-malate[c] + coenzyme A[c] + H+[c]	2.3.3.9	YIR031C or YNL117W					"bigg.reaction/MALS;kegg.pathway/sce00620;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01200;kegg.reaction/R00472;metanetx.reaction/MNXR101347;sbo/SBO:0000176"	Pyruvate metabolism				2
	r_0717	malate synthase	acetyl-CoA[p] + glyoxylate[p] + H2O[p] => (S)-malate[p] + coenzyme A[p] + H+[p]	2.3.3.9	YNL117W					"bigg.reaction/MALSp;kegg.pathway/sce00620;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01200;kegg.reaction/R00472;metanetx.reaction/MNXR101347;pubmed/11846793;sbo/SBO:0000176"	Pyruvate metabolism				3
	r_0718	malic enzyme (NAD)	(S)-malate[m] + NAD[m] => carbon dioxide[m] + NADH[m] + pyruvate[m]	1.1.1.38	YKL029C					"bigg.reaction/ME1m;kegg.pathway/sce00620;kegg.pathway/sce01200;kegg.reaction/R00214;metanetx.reaction/MNXR101446;pubmed/9603875;pubmed/15491864;pubmed/22851014;sbo/SBO:0000176"	Pyruvate metabolism				3
	r_0719	malic enzyme (NADP)	(S)-malate[m] + NADP(+)[m] => carbon dioxide[m] + NADPH[m] + pyruvate[m]	1.1.1.38	YKL029C					"bigg.reaction/ME2m;kegg.pathway/sce00620;kegg.pathway/sce01200;kegg.reaction/R00214;metanetx.reaction/MNXR101446;pubmed/9603875;pubmed/15491864;pubmed/22851014;sbo/SBO:0000176"	Pyruvate metabolism				3
	r_0721	malonyl-CoA-ACP transacylase	malonyl-CoA[m] + ACP1[m] <=> carboxyacetyl-ACP[m] + coenzyme A[m]	2.3.1.39	YKL192C and YOR221C					"bigg.reaction/MCOATAm;kegg.pathway/sce00061;kegg.pathway/sce00190;kegg.pathway/sce01130;kegg.pathway/sce01212;kegg.reaction/R01626;metanetx.reaction/MNXR101421;pubmed/15387819;sbo/SBO:0000176"	Fatty acid biosynthesis				3
	r_0722	mannose-1-phosphate guanylyltransferase	D-mannose 1-phosphate[c] + GTP[c] + H+[c] => diphosphate[c] + GDP-alpha-D-mannose[c]	2.7.7.13	YDL055C					"bigg.reaction/MAN1PT;kegg.pathway/sce00051;kegg.pathway/sce00520;kegg.pathway/sce01110;kegg.reaction/R00885;metanetx.reaction/MNXR101375;sbo/SBO:0000176"	Fructose and mannose metabolism				2
	r_0723	mannose-6-phosphate isomerase	D-mannose 6-phosphate[c] <=> D-fructose 6-phosphate[c]	5.3.1.8	YER003C					"bigg.reaction/MAN6PI;kegg.pathway/sce00051;kegg.pathway/sce00520;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.reaction/R00772;metanetx.reaction/MNXR106679;sbo/SBO:0000176"	Fructose and mannose metabolism		alternative MetaNetX ID MNXR124423 (PR #220)		2
	r_0724	methenyltetrahydrifikate cyclohydrolase	5,10-methenyl-THF[m] + H2O[m] <=> 10-formyl-THF[m] + H+[m]	"1.5.1.5;3.5.4.9;6.3.4.3"	YBR084W					"bigg.reaction/MTHFCm;kegg.pathway/sce00670;kegg.reaction/R01655;metanetx.reaction/MNXR101748;sbo/SBO:0000176"	One carbon pool by folate				2
	r_0725	methenyltetrahydrofolate cyclohydrolase	5,10-methenyl-THF[c] + H2O[c] <=> 10-formyl-THF[c] + H+[c]	"1.5.1.5;3.5.4.9;6.3.4.3"	YGR204W					"bigg.reaction/MTHFC;kegg.pathway/sce00670;kegg.reaction/R01655;metanetx.reaction/MNXR101748;sbo/SBO:0000176"	One carbon pool by folate				2
	r_0726	methionine adenosyltransferase	ATP[c] + H2O[c] + L-methionine[c] => diphosphate[c] + phosphate[c] + S-adenosyl-L-methionine[c]	2.5.1.6	YDR502C or YLR180W					"bigg.reaction/METAT;kegg.pathway/sce00270;kegg.pathway/sce01110;kegg.pathway/sce01230;kegg.reaction/R00177;metanetx.reaction/MNXR101407;pubmed/194884;sbo/SBO:0000176"	Cysteine and methionine metabolism				3
	r_0727	methionine synthase	5-methyltetrahydrofolate[c] + L-homocysteine[c] => L-methionine[c] + THF[c]	2.1.1.14	YER091C					"bigg.reaction/METS;kegg.pathway/sce00270;kegg.pathway/sce00450;kegg.pathway/sce01110;kegg.pathway/sce01230;kegg.reaction/R00946;metanetx.reaction/MNXR101481;pubmed/16083849;sbo/SBO:0000176"	Cysteine and methionine metabolism		model.S(601,584) curated (PR #222)		3
